review_id,row_position,review_priority_score,review_reason,text_input,base_predicted_labels,rules_predicted_labels,embeddings_predicted_labels,llm_few_shot_predicted_labels,llm_zero_shot_predicted_labels
165,557,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/my-account/http%253A%252F%252Fwww.google.com%252Fsearch%253Fq%253DOWASP%252520woman/%7B%7B%20data.url | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/%7B%7B%20data.url%20%7D%7D | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,153 - Input Data Manipulation;194 - Fake the Source of Data,000 - Normal,,
166,558,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/www.google.com%253A80%252F/edit-profile/%7B%7B%20data.url%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,153 - Input Data Manipulation;194 - Fake the Source of Data,000 - Normal,,
167,1320,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/my-account%27+AND+%271%27%3D%271/edit-profile/post.php?action=edit&post=%7B%7B%20data.id%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; wordpress_test_cookie=WP+Cookie+check; comment_author_1aefbe2f76edd740f8e362f39da3353b=wood,000 - Normal,66 - SQL Injection;153 - Input Data Manipulation,000 - Normal,,
168,1321,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: POST | request_http_request: /blog/index.php/my-account/edit-profile/post.php/?action=edit&post=%7B%7B%20data.id%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/post.php/?action=edit&post=%7B%7B%20data.id%20%7D%7D | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; wordpress_test_cookie=WP+Cookie+check; comment_author_1aefbe2f76edd740f8e362f39da3353b=advertising | request_content_type: application/x-www-form-urlencoded | request_body: username=spiritedEland8&password=GWcLI_6&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-profile%2Fpost.php%2F%3Faction%3Dedit%26post%3D%257B%257B%2520data.id%2520%257D%257D%27+AND+%271%27%3D%272%27+--+&login=Login&redirect=&rememberme=forever,000 - Normal,66 - SQL Injection;153 - Input Data Manipulation,000 - Normal,,
169,1323,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: POST | request_http_request: /blog/index.php/my-account/edit-profile/post.php/?action=edit&post=%7B%7B%20data.id%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/post.php/?action=edit&post=%7B%7B%20data.id%20%7D%7D | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; wordpress_test_cookie=WP+Cookie+check; comment_author_1aefbe2f76edd740f8e362f39da3353b=language | request_content_type: application/x-www-form-urlencoded | request_body: username=anxiousMandrill3&password=PyqhVpnH&user-registration-login-nonce=6eac0e2d5f&_wp_http_referer=%2Fblog%2Findex.php%2Fmy-account%2Fedit-profile%2Fpost.php%2F%3Faction%3Dedit%26post%3D%257B%257B%2520data.id%2520%257D%257D&login=Login&redirect=&rememberme=forever%22+OR+%221%22%3D%221%22+--+,000 - Normal,66 - SQL Injection;153 - Input Data Manipulation,000 - Normal,,
170,1324,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php%2BAND%2B1%253D1/my-account/edit-profile/%7B%7B%20attachment.thumbnail.url%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; wordpress_test_cookie=WP+Cookie+check; comment_author_1aefbe2f76edd740f8e362f39da3353b=safety,000 - Normal,66 - SQL Injection;153 - Input Data Manipulation,000 - Normal,,
171,1329,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/my-account/edit-profile%2BAND%2B1%253D2%2B--%2B/%7B%7B%20attachment.url%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; wordpress_test_cookie=WP+Cookie+check; comment_author_1aefbe2f76edd740f8e362f39da3353b=income,000 - Normal,66 - SQL Injection;153 - Input Data Manipulation,000 - Normal,,
172,1330,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php%2527%2BAND%2B%25271%2527%253D%25271%2527%2B--%2B/my-account/edit-profile/%7B%7B%20data.icon | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/%7B%7B%20data.icon%20%7D%7D | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; wordpress_test_cookie=WP+Cookie+check; comment_author_1aefbe2f76edd740f8e362f39da3353b=investment,000 - Normal,66 - SQL Injection;153 - Input Data Manipulation,000 - Normal,,
173,1331,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php%2527%2BOR%2B%25271%2527%253D%25271%2527%2B--%2B/my-account/edit-profile/%7B%7B%20data.icon | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/%7B%7B%20data.icon%20%7D%7D | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; wordpress_test_cookie=WP+Cookie+check; comment_author_1aefbe2f76edd740f8e362f39da3353b=player,000 - Normal,66 - SQL Injection;153 - Input Data Manipulation,000 - Normal,,
174,1333,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php%2527%2BOR%2B%25271%2527%253D%25271/my-account/edit-profile/%7B%7B%20data.image.src | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/%7B%7B%20data.image.src%20%7D%7D | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; wordpress_test_cookie=WP+Cookie+check; comment_author_1aefbe2f76edd740f8e362f39da3353b=message,000 - Normal,66 - SQL Injection;153 - Input Data Manipulation,000 - Normal,,
175,1336,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php%2527%2BOR%2B%25271%2527%253D%25271/my-account/edit-profile/%7B%7B%20data.link%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; wordpress_test_cookie=WP+Cookie+check; comment_author_1aefbe2f76edd740f8e362f39da3353b=city,000 - Normal,66 - SQL Injection;153 - Input Data Manipulation,000 - Normal,,
176,1342,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/my-account/edit-profile/%7B%7B+data.model.url+%7D%7D%27+OR+%271%27%3D%271 | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; wordpress_test_cookie=WP+Cookie+check; comment_author_1aefbe2f76edd740f8e362f39da3353b=paper,000 - Normal,66 - SQL Injection;153 - Input Data Manipulation,000 - Normal,,
177,1345,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php%2BAND%2B1%253D1/my-account/edit-profile/%7B%7B%20data.uploadedToLink | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/%7B%7B%20data.uploadedToLink%20%7D%7D | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; wordpress_test_cookie=WP+Cookie+check; comment_author_1aefbe2f76edd740f8e362f39da3353b=lake,000 - Normal,66 - SQL Injection;153 - Input Data Manipulation,000 - Normal,,
178,1513,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/wp-json/oembed/1.0+AND+1%3D1+--+/embed?format=xml&url=http%3A%2F%2Ftest-site.com%2Fblog%2Findex.php%2Fvitae-dolores-quidem-possimus-aut-voluptatibus%2F | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/vitae-dolores-quidem-possimus-aut-voluptatibus/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; wordpress_test_cookie=WP+Cookie+check; comment_author_1aefbe2f76edd740f8e362f39da3353b=aspect; wordpress_logged_in_1aefbe2f76edd740f8e362f39da3353b=rafael%7C1595199372%7CN6zlSHC7AOeZ7WSCeWHts6pI6PHkGPqAU9z7L3v9kn3%7Cb2e4133dac569bbcb9b7eebd612e17638e7800de514c2e46f69da14d8722c007,000 - Normal,66 - SQL Injection;194 - Fake the Source of Data,000 - Normal,,
179,1514,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/wp-json/oembed/1.0%27+AND+%271%27%3D%271/embed?format=xml&url=http%3A%2F%2Ftest-site.com%2Fblog%2Findex.php%2Fvitae-dolores-quidem-possimus-aut-voluptatibus%2F | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/vitae-dolores-quidem-possimus-aut-voluptatibus/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; wordpress_test_cookie=WP+Cookie+check; comment_author_1aefbe2f76edd740f8e362f39da3353b=variation; wordpress_logged_in_1aefbe2f76edd740f8e362f39da3353b=rafael%7C1595199372%7CN6zlSHC7AOeZ7WSCeWHts6pI6PHkGPqAU9z7L3v9kn3%7Cb2e4133dac569bbcb9b7eebd612e17638e7800de514c2e46f69da14d8722c007,000 - Normal,66 - SQL Injection;194 - Fake the Source of Data,000 - Normal,,
180,1515,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/wp-json/oembed/1.0/embed%27+AND+%271%27%3D%271?format=xml&url=http%3A%2F%2Ftest-site.com%2Fblog%2Findex.php%2Fvitae-dolores-quidem-possimus-aut-voluptatibus%2F | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/vitae-dolores-quidem-possimus-aut-voluptatibus/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; wordpress_test_cookie=WP+Cookie+check; comment_author_1aefbe2f76edd740f8e362f39da3353b=physics; wordpress_logged_in_1aefbe2f76edd740f8e362f39da3353b=rafael%7C1595199372%7CN6zlSHC7AOeZ7WSCeWHts6pI6PHkGPqAU9z7L3v9kn3%7Cb2e4133dac569bbcb9b7eebd612e17638e7800de514c2e46f69da14d8722c007,000 - Normal,66 - SQL Injection;194 - Fake the Source of Data,000 - Normal,,
181,1950,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,"request_http_method: GET | request_http_request: /blog/wp-login.php?_wpnonce=7de0abcdc2&action=logout&redirect_to=http%3A%2F%2Ftest-site.com%2Fblog%2Fregistration | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/registration/"" OR ""1""=""1"" -- | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=opportunity; wordpress_logged_in_1aefbe2f76edd740f8e362f39da3353b=rafael%7C1595199372%7CN6zlSHC7AOeZ7WSCeWHts6pI6PHkGPqAU9z7L3v9kn3%7Cb2e4133dac569bbcb9b7eebd612e17638e7800de514c2e46f69da14d8722c007; wordpress_test_cookie=WP+Cookie+check",000 - Normal,66 - SQL Injection;194 - Fake the Source of Data,000 - Normal,,
182,1969,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/wp-login.php?reauth=1&redirect_to=http%3A%2F%2Ftest-site.com%2Fblog%2Fwp-admin%2Fprofile.php | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0' AND '1'='2' -- | request_referer: http://test-site.com/blog/wp-admin/profile.php | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=match; wordpress_test_cookie=WP+Cookie+check,000 - Normal,66 - SQL Injection;194 - Fake the Source of Data,000 - Normal,,
183,1971,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/wp-login.php+AND+1%3D1?reauth=1&redirect_to=http%3A%2F%2Ftest-site.com%2Fblog%2Fwp-admin%2Fprofile.php | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/wp-admin/profile.php | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=media; wordpress_test_cookie=WP+Cookie+check,000 - Normal,66 - SQL Injection;194 - Fake the Source of Data,000 - Normal,,
184,2106,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php%22%3Bcat+%2Fetc%2Fpasswd%3B%22/2020/03 | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/page/2/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=boyfriend; wordpress_test_cookie=WP+Cookie+check,000 - Normal,88 - OS Command Injection;126 - Path Traversal,000 - Normal,,
185,2109,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/2020/03/22/quidem-rerum-sit-doloribus-quia-eum/embed%27%3Bcat+%2Fetc%2Fpasswd%3B%27 | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=member; wordpress_test_cookie=WP+Cookie+check,000 - Normal,88 - OS Command Injection;126 - Path Traversal,000 - Normal,,
186,2112,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/2020%7Ccat+%2Fetc%2Fpasswd%23/03/27/qui-ratione-maxime-dolores-consequatur | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=environment; wordpress_test_cookie=WP+Cookie+check,000 - Normal,88 - OS Command Injection;126 - Path Traversal,000 - Normal,,
187,2115,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/2020%7Ccat+%2Fetc%2Fpasswd%23/03/29 | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/page/2/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=distribution; wordpress_test_cookie=WP+Cookie+check,000 - Normal,88 - OS Command Injection;126 - Path Traversal,000 - Normal,,
188,2123,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/2020%3Bcat+%2Fetc%2Fpasswd%3B/04/04/animi-sint-ut-sed-commodi/embed | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=secretary; wordpress_test_cookie=WP+Cookie+check,000 - Normal,88 - OS Command Injection;126 - Path Traversal,000 - Normal,,
189,2126,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/2020/04/04/animi-sint-ut-sed-commodi%0Acat+%2Fetc%2Fpasswd%0A | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=computer; wordpress_test_cookie=WP+Cookie+check,000 - Normal,126 - Path Traversal;34 - HTTP Response Splitting,000 - Normal,,
190,2128,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/2020/04/04/consequatur-ad-error-quidem%27%3Bcat+%2Fetc%2Fpasswd%3B%27 | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=opinion; wordpress_test_cookie=WP+Cookie+check,000 - Normal,88 - OS Command Injection;126 - Path Traversal,000 - Normal,,
191,2134,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/2020/04%0Acat+%2Fetc%2Fpasswd%0A/04/hic-porro-nihil-non-rerum | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=internet; wordpress_test_cookie=WP+Cookie+check,000 - Normal,126 - Path Traversal;34 - HTTP Response Splitting,000 - Normal,,
192,2136,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/2020/04/04%3Bcat+%2Fetc%2Fpasswd%3B/hic-porro-nihil-non-rerum | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/2020/04/04/hic-porro-nihil-non-rerum/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=disk; wordpress_test_cookie=WP+Cookie+check,000 - Normal,88 - OS Command Injection;126 - Path Traversal,000 - Normal,,
193,2140,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/2020%26%26cat+%2Fetc%2Fpasswd/04/04/ipsa-ea-porro-distinctio/embed | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=difficulty; wordpress_test_cookie=WP+Cookie+check,000 - Normal,88 - OS Command Injection;126 - Path Traversal,000 - Normal,,
194,2150,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/2020/04/04%7C%7Ccat+%2Fetc%2Fpasswd/labore-pariatur-amet-quam/feed | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=relationship; wordpress_test_cookie=WP+Cookie+check,000 - Normal,88 - OS Command Injection;126 - Path Traversal,000 - Normal,,
195,2156,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog%0Acat+%2Fetc%2Fpasswd%0A/index.php/2020/04/04/page/2 | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/2020/04/04/ | request_host: test-site.com,000 - Normal,126 - Path Traversal;34 - HTTP Response Splitting,000 - Normal,,
